fecha,inflacion_mensual,tipo_cambio,expectativas_inflacion,inflacion_lag3,tc_lag3,inflacion_lag4,tc_lag4,inflacion_lag5,tc_lag5,inflacion_lag6,tc_lag6,inflacion_lag12,tc_lag12,expect_lag3,expect_lag4,expect_lag5,expect_lag6,expect_lag12,inflacion_ma12,mes
2017-11-01,-0.1972373374882985,3.24052380952381,2.475,0.6722256296765483,3.24143181818182,0.1982858237506324,3.24892105263158,-0.1591987690263807,3.2678,-0.4233379880134169,3.27286363636364,0.2900640591180448,3.40289473684211,2.73333333333333,2.78541666666667,2.8875,2.95458333333333,2.90833333333333,0.26163097940936725,11
2017-12-01,0.1568518580435496,3.24618421052632,2.3,-0.0157699757397544,3.24616666666667,0.6722256296765483,3.24143181818182,0.1982858237506324,3.24892105263158,-0.1591987690263807,3.2678,0.3341952460993447,3.39535714285714,2.80625,2.73333333333333,2.78541666666667,2.8875,2.9,0.24311147373170436,12
2018-01-01,0.127417107488581,3.21516666666667,2.225,-0.4692452194845709,3.25104545454545,-0.0157699757397544,3.24616666666667,0.6722256296765483,3.24143181818182,0.1982858237506324,3.24892105263158,0.2378430601073011,3.34,2.6625,2.80625,2.73333333333333,2.78541666666667,2.90208333333333,0.1695614953976752,1
2018-02-01,0.2502205207208341,3.248375,2.1875,-0.1972373374882985,3.24052380952381,-0.4692452194845709,3.25104545454545,-0.0157699757397544,3.24616666666667,0.6722256296765483,3.24143181818182,0.3231713719755724,3.259825,2.475,2.6625,2.80625,2.73333333333333,2.90833333333333,0.12895304568047994,2
2018-03-01,0.4871243568377759,3.2519,2.18125,0.1568518580435496,3.24618421052632,-0.1972373374882985,3.24052380952381,-0.4692452194845709,3.25104545454545,-0.0157699757397544,3.24616666666667,1.3045581851909294,3.26373913043478,2.3,2.475,2.6625,2.80625,2.9875,0.11417443000916368,3
2018-04-01,-0.1370730838583078,3.230625,2.16666666666667,0.127417107488581,3.21516666666667,0.1568518580435496,3.24618421052632,-0.1972373374882985,3.24052380952381,-0.4692452194845709,3.25104545454545,-0.2580534788821476,3.24736111111111,2.225,2.3,2.475,2.6625,3.06666666666667,0.104972267290937,4
2018-05-01,0.0184551804113697,3.27361363636364,2.21666666666667,0.2502205207208341,3.248375,0.127417107488581,3.21516666666667,0.1568518580435496,3.24618421052632,-0.1972373374882985,3.24052380952381,-0.4233379880134169,3.27286363636364,2.1875,2.225,2.3,2.475,2.95458333333333,0.09889302968637548,5
2018-06-01,0.3340582146688975,3.27095,2.275,0.4871243568377759,3.2519,0.2502205207208341,3.248375,0.127417107488581,3.21516666666667,0.1568518580435496,3.24618421052632,-0.1591987690263807,3.2678,2.18125,2.1875,2.225,2.3,2.8875,0.030773543990279362,6
2018-07-01,0.3827859859253602,3.27659523809524,2.32895833333333,-0.1370730838583078,3.230625,0.4871243568377759,3.2519,0.2502205207208341,3.248375,0.127417107488581,3.21516666666667,0.1982858237506324,3.24892105263158,2.16666666666667,2.18125,2.1875,2.225,2.78541666666667,0.040855243575599345,7
2018-08-01,0.1317672594020491,3.28807142857143,2.39166666666667,0.0184551804113697,3.27361363636364,-0.1370730838583078,3.230625,0.4871243568377759,3.2519,0.2502205207208341,3.248375,0.6722256296765483,3.24143181818182,2.21666666666667,2.16666666666667,2.18125,2.1875,2.73333333333333,0.07767134094433156,8
2018-09-01,0.1916816107900398,3.311325,2.4375,0.3340582146688975,3.27095,0.0184551804113697,3.27361363636364,-0.1370730838583078,3.230625,0.4871243568377759,3.2519,-0.0157699757397544,3.24616666666667,2.275,2.21666666666667,2.16666666666667,2.18125,2.80625,0.11877608958560475,9
2018-10-01,0.0816835303769414,3.33390909090909,2.43833333333333,0.3827859859253602,3.27659523809524,0.3340582146688975,3.27095,0.0184551804113697,3.27361363636364,-0.1370730838583078,3.230625,-0.4692452194845709,3.25104545454545,2.32895833333333,2.275,2.21666666666667,2.16666666666667,2.6625,0.1341511031001654,10
2018-11-01,0.122438003210834,3.374675,2.475,0.1317672594020491,3.28807142857143,0.3827859859253602,3.27659523809524,0.3340582146688975,3.27095,0.0184551804113697,3.27361363636364,-0.1972373374882985,3.24052380952381,2.39166666666667,2.32895833333333,2.275,2.21666666666667,2.475,0.08911290557729046,11
2018-12-01,0.1817772705850817,3.36402631578947,2.5,0.1916816107900398,3.311325,0.1317672594020491,3.28807142857143,0.3827859859253602,3.27659523809524,0.3340582146688975,3.27095,0.1568518580435496,3.24618421052632,2.4375,2.39166666666667,2.32895833333333,2.275,2.3,0.10640053778810665,12
